title  Photometry data for APASS_J085815.7-430955 from search centered on 134.5651678 -43.16525496 using the apass calibration catalog
Median of Right Ascension  134.56543, rms   0.00273
Median of Declination      -43.16530, rms   0.00141
Median of magcal_magdep        12.70, rms      0.31
Median of magcal_local_rms      0.16, rms      0.26
Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	NUMBER	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
2430852.330384	1943.347481	 0.00	 0.00	12.12	  0.00000	  0.00000	  0.0	0.000	bi00887	9	0	0	0	2048	-1.000000			11
2430852.364319	1943.347573	 0.00	 0.00	11.43	  0.00000	  0.00000	  0.0	0.000	bi00888	9	0	0	0	2048	-1.000000			11
2430868.202529	1943.390966	11.97	 0.20	13.04	134.56629	-43.16411	-67.5	0.546	bi00910	10	33554432	1349386243	179795	384	0.000700	25	0,1,17,18,19,21,22,28,30	7,8
2430868.235769	1943.391057	12.76	 0.35	12.76	134.55933	-43.16251	-32.9	0.285	b68481	10	75505792	1349388291	58015	513	0.000700	7,13,23,26	0,1,11,17,18,19,21,22,28,30	0,9
2430868.235769	1943.391057	12.59	 0.23	13.43	134.56232	-43.16330	-85.3	0.150	bi00911	10	0	1349451779	244396	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2430872.234328	1943.402012	12.74	 0.16	13.53	134.56593	-43.16564	-19.9	0.158	rb12168	9	0	1349451776	187836	384	0.000700		16,17,18,19,21,22,28,30	7,8
2430872.237098	1943.402019	13.17	 0.36	13.55	134.56701	-43.16547	-48.4	0.272	bi00917	10	8192	1349386243	288745	384	0.000700	13	0,1,17,18,19,21,22,28,30	7,8
2430872.257873	1943.402076	12.78	 0.13	13.07	134.56564	-43.16556	-73.9	0.174	rb12170	9	8192	1349386240	201142	384	0.000700	13	17,18,19,21,22,28,30	7,8
2430872.270235	1943.402110	 0.00	 0.00	12.47	  0.00000	  0.00000	  0.0	0.000	bi00918	9	0	0	0	2048	-1.000000			11
2430877.197554	1943.415610	12.82	 0.15	13.85	134.56571	-43.16540	 22.5	0.179	rb12183	9	0	1349451776	255578	384	0.000700		16,17,18,19,21,22,28,30	7,8
2430877.221100	1943.415674	12.70	 0.18	13.72	134.56531	-43.16537	 75.7	0.059	rb12185	10	0	1349453824	215890	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430877.244645	1943.415739	12.78	 0.14	13.48	134.56489	-43.16530	-75.1	0.304	rb12187	10	0	1349453824	147890	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430877.284632	1943.415848	 0.00	 0.00	12.39	  0.00000	  0.00000	  0.0	0.000	am23150	10	0	0	0	2048	-1.000000			11
2430878.219572	1943.418410	 0.00	 0.00	12.46	  0.00000	  0.00000	  0.0	0.000	am23156	10	0	0	0	2048	-1.000000			11
2430879.215531	1943.421138	12.50	 0.14	13.44	134.56539	-43.16531	-55.6	0.063	rb12201	9	0	1349453824	217254	256	0.000700		11,16,17,18,19,21,22,28,30	8
2430879.239077	1943.421203	12.63	 0.15	13.50	134.56583	-43.16544	 89.3	0.168	rb12203	9	0	1349451776	245345	384	0.000700		16,17,18,19,21,22,28,30	7,8
2430879.273284	1943.421297	 0.00	 0.00	12.12	  0.00000	  0.00000	  0.0	0.000	bi00966	9	0	0	0	2048	-1.000000			11
2430880.219327	1943.423889	12.36	 0.16	12.52	134.57866	-43.16189	 75.7	0.778	am23170	10	41951232	1349386242	312583	4480	0.000700	13,23,25	1,17,18,19,21,22,28,30	7,8,12
2430880.283366	1943.424064	 0.00	 0.00	11.58	  0.00000	  0.00000	  0.0	0.000	am23171	9	0	0	0	2048	-1.000000			11
2430903.240303	1943.486960	 0.00	 0.00	11.03	  0.00000	  0.00000	  0.0	0.000	bi01060	10	0	0	0	2048	-1.000000			11
2431053.544108	1943.898751	12.78	 0.19	14.43	134.56489	-43.16519	-38.1	0.268	am23401	9	0	1349453827	444154	256	0.000700		0,1,11,16,17,18,19,21,22,28,30	8
2431054.546281	1943.901497	12.71	 0.13	14.13	134.56503	-43.16546	-77.3	0.583	am23405	10	0	1349453827	136134	256	0.000700		0,1,11,16,17,18,19,21,22,28,30	8
2431107.314207	1944.045940	 0.00	 0.00	12.41	  0.00000	  0.00000	  0.0	0.000	bi01083	10	0	0	0	2048	-1.000000			11
2431107.561399	1944.046616	12.52	 0.46	12.86	134.56483	-43.16646	-15.6	0.580	rb12458	9	24576	1349386240	255345	384	0.000700	13,14	17,18,19,21,22,28,30	7,8
2431109.550815	1944.052051	12.73	 1.57	12.88	134.56554	-43.16378	 44.7	0.417	bi01100	10	67121152	1349386243	335403	384	0.000700	12,13,26	0,1,17,18,19,21,22,28,30	7,8
2431109.580918	1944.052134	 0.00	 0.00	12.79	  0.00000	  0.00000	  0.0	0.000	bi01101	10	0	0	0	2048	-1.000000			11
2431109.583365	1944.052140	13.57	 0.55	13.59	134.56904	-43.16849	 -2.1	0.148	b69056	10	109060096	1349386243	71034	640	0.000700	13,23,25,26	0,1,17,18,19,21,22,28,30	7,9
2431110.348658	1944.054231	12.52	 1.94	12.60	134.56743	-43.16599	-66.3	0.353	bi01103	9	12288	1349386243	557824	384	0.000700	12,13	0,1,17,18,19,21,22,28,30	7,8
2431111.553733	1944.057524	12.67	 0.11	16.66	134.56531	-43.16528	  0.5	0.152	b69059	10	0	1349452800	288473	704	0.000700		10,16,17,18,19,21,22,28,30	6,7,9
2431111.553733	1944.057524	12.31	 0.24	12.83	134.56832	-43.16610	  8.2	0.506	bi01104	10	0	1349451779	404373	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2431111.586284	1944.057613	12.63	 0.22	13.31	134.56913	-43.16302	 33.5	0.615	bi01105	9	33554432	1349386243	389682	4480	0.000700	25	0,1,17,18,19,21,22,28,30	7,8,12
2431113.479964	1944.062787	 0.00	 0.00	11.87	  0.00000	  0.00000	  0.0	0.000	bi01106	9	0	0	0	2048	-1.000000			11
2431113.512514	1944.062876	 0.00	 0.00	13.18	  0.00000	  0.00000	  0.0	0.000	bi01107	10	0	0	0	2048	-1.000000			11
2431113.547644	1944.062972	12.55	 0.14	16.53	134.56529	-43.16533	 49.4	0.238	b69063	10	0	1349454848	345635	576	0.000700		10,11,16,17,18,19,21,22,28,30	6,9
2431120.383640	1944.081649	12.54	 0.37	12.54	134.56674	-43.16429	 30.1	0.323	am23453	10	8192	1349386240	313607	384	0.000700	13	17,18,19,21,22,28,30	7,8
2431134.269226	1944.119588	 0.00	 0.00	13.07	  0.00000	  0.00000	  0.0	0.000	bi01112	10	0	0	0	2048	-1.000000			11
2431139.473727	1944.133808	 0.00	 0.00	12.59	  0.00000	  0.00000	  0.0	0.000	am23467	9	0	0	0	2048	-1.000000			11
2431141.264310	1944.138700	 0.00	 0.00	13.14	  0.00000	  0.00000	  0.0	0.000	bi01115	10	0	0	0	2048	-1.000000			11
2431141.278508	1944.138739	 0.00	 0.00	12.66	  0.00000	  0.00000	  0.0	0.000	am23470	9	0	0	0	2048	-1.000000			11
2431141.300678	1944.138800	12.50	 0.35	13.20	134.56796	-43.16525	-28.3	0.178	bi01116	10	67108864	1349386243	493232	384	0.000700	26	0,1,17,18,19,21,22,28,30	7,8
2431141.364037	1944.138973	 0.00	 0.00	11.21	  0.00000	  0.00000	  0.0	0.000	bi01118	9	0	0	0	2048	-1.000000			11
2431141.471728	1944.139267	 0.00	 0.00	12.79	  0.00000	  0.00000	  0.0	0.000	am23473	8	0	0	0	2048	-1.000000			11
2431143.273067	1944.144189	10.57	 0.29	13.68	134.58606	-43.17472	-32.8	0.695	bi01126	10	41943040	1349388291	443141	4352	0.000700	23,25	0,1,11,17,18,19,21,22,28,30	8,12
2431143.273068	1944.144189	12.67	 0.14	16.02	134.56533	-43.16525	 87.1	0.311	b69084	9	0	1349454848	320058	576	0.013889		10,11,16,17,18,19,21,22,28,30	6,9
2431143.297632	1944.144256	 0.00	 0.00	12.83	  0.00000	  0.00000	  0.0	0.000	bi01127	10	0	0	0	2048	-1.000000			11
2431143.335397	1944.144359	12.17	 1.90	12.57	134.57568	-43.16286	 73.2	0.292	bi01128	9	9449472	1349386242	458365	384	0.000700	12,13,20,23	1,17,18,19,21,22,28,30	7,8
2431144.264429	1944.146897	 0.00	 0.00	12.53	  0.00000	  0.00000	  0.0	0.000	bi01136	10	0	0	0	2048	-1.000000			11
2431144.299057	1944.146992	 0.00	 0.00	13.42	  0.00000	  0.00000	  0.0	0.000	bi01137	10	0	0	0	2048	-1.000000			11
2431144.473233	1944.147468	 0.00	 0.00	13.36	  0.00000	  0.00000	  0.0	0.000	am23485	10	0	0	0	2048	-1.000000			11
2431156.368443	1944.179968	 0.00	 0.00	12.44	  0.00000	  0.00000	  0.0	0.000	rb12528	10	0	0	0	2048	-1.000000			11
2431156.416924	1944.180101	12.52	 0.26	12.87	134.56444	-43.16726	-86.9	0.483	am23502	10	8192	1349386240	192083	384	0.000700	13	17,18,19,21,22,28,30	7,8
2431165.415099	1944.204686	12.40	 0.40	12.57	134.56278	-43.16522	-10.6	0.398	rb12539	10	24640	1349386242	212018	384	0.000700	6,13,14	1,17,18,19,21,22,28,30	7,8
2431166.313091	1944.207140	 0.00	 0.00	12.23	  0.00000	  0.00000	  0.0	0.000	bi01153	10	0	0	0	2048	-1.000000			11
2431166.343564	1944.207223	 0.00	 0.00	11.64	  0.00000	  0.00000	  0.0	0.000	bi01154	10	0	0	0	2048	-1.000000			11
2431169.322733	1944.215363	12.86	 0.30	14.00	134.56434	-43.16582	-34.0	0.161	am23533	9	0	1349453826	488562	256	0.000700		1,11,16,17,18,19,21,22,28,30	8
2431169.345760	1944.215426	 0.00	 0.00	12.81	  0.00000	  0.00000	  0.0	0.000	bi01170	10	0	0	0	2048	-1.000000			11
2431169.352513	1944.215444	12.67	 0.18	13.47	134.56468	-43.16543	-13.3	0.517	rb12560	10	16384	1349453824	357592	256	0.000700	14	11,16,17,18,19,21,22,28,30	8
2431169.417957	1944.215623	12.71	 0.07	13.34	134.56523	-43.16538	-51.5	0.556	b69129	10	0	1349451776	73302	640	0.000700		16,17,18,19,21,22,28,30	7,9
2431169.417957	1944.215623	12.78	 0.30	13.05	134.56646	-43.16431	 82.6	0.323	bi01172	10	8192	1349386243	258392	384	0.000700	13	0,1,17,18,19,21,22,28,30	7,8
2431169.484270	1944.215804	 0.00	 0.00	11.05	  0.00000	  0.00000	  0.0	0.000	bi01174	9	0	0	0	2048	-1.000000			11
2431170.414362	1944.218345	 0.00	 0.00	12.73	  0.00000	  0.00000	  0.0	0.000	bi01184	9	0	0	0	2048	-1.000000			11
2431170.450526	1944.218444	12.59	 0.28	13.12	134.56609	-43.16741	-87.7	0.028	bi01185	10	0	1349451779	439824	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2431171.287319	1944.220730	 0.00	 0.00	13.46	  0.00000	  0.00000	  0.0	0.000	ax04265	10	0	0	0	2048	-1.000000			11
2431171.379774	1944.220983	 0.00	 0.00	13.31	  0.00000	  0.00000	  0.0	0.000	bi01194	10	0	0	0	2048	-1.000000			11
2431172.399315	1944.223769	12.91	 0.15	13.56	134.56603	-43.16537	 65.9	0.103	rb12588	10	0	1349451776	556585	384	0.000700		16,17,18,19,21,22,28,30	7,8
2431172.449524	1944.223906	12.84	 0.17	13.63	134.56543	-43.16539	-82.6	0.410	am23556	10	0	1349453827	187678	256	0.000700		0,1,11,16,17,18,19,21,22,28,30	8
2431183.261133	1944.253446	 0.00	 0.00	12.81	  0.00000	  0.00000	  0.0	0.000	am23568	10	0	0	0	2048	-1.000000			11
2431183.294195	1944.253536	12.70	 0.16	14.73	134.56537	-43.16523	-35.6	0.069	rb12599	10	0	1349451776	268703	384	0.000700		16,17,18,19,21,22,28,30	7,8
2431183.294376	1944.253537	 0.00	 0.00	11.78	  0.00000	  0.00000	  0.0	0.000	am23569	10	0	0	0	2048	-1.000000			11
2431185.307267	1944.259036	 0.00	 0.00	13.96	  0.00000	  0.00000	  0.0	0.000	rb12614	10	0	0	0	2048	-1.000000			11
2431185.385872	1944.259251	 0.00	 0.00	11.64	  0.00000	  0.00000	  0.0	0.000	am23587	8	0	0	0	2048	-1.000000			11
2431192.218900	1944.277920	 0.00	 0.00	12.05	  0.00000	  0.00000	  0.0	0.000	bi01232	10	0	0	0	2048	-1.000000			11
2431192.349647	1944.278278	12.69	 0.13	14.23	134.56507	-43.16474	-33.8	0.245	rb12635	10	128	1349451776	237145	385	0.000700	7	16,17,18,19,21,22,28,30	0,7,8
2431194.292044	1944.283585	 0.00	 0.00	13.33	  0.00000	  0.00000	  0.0	0.000	bi01235	10	0	0	0	2048	-1.000000			11
2431195.253301	1944.286211	 0.00	 0.00	11.81	  0.00000	  0.00000	  0.0	0.000	bi01237	10	0	0	0	2048	-1.000000			11
2431196.285939	1944.289033	12.66	 1.36	12.73	134.56626	-43.16096	 66.6	0.419	bi01242	9	67123200	1349386243	582050	384	0.000700	11,12,13,26	0,1,17,18,19,21,22,28,30	7,8
2431196.319180	1944.289123	11.86	 0.18	12.63	134.57890	-43.16624	-62.5	0.157	bi01243	9	8388608	1349451779	604541	384	0.000700	23	0,1,16,17,18,19,21,22,28,30	7,8
2431196.352421	1944.289214	12.74	 0.24	13.11	134.56374	-43.16792	 29.9	0.275	bi01244	10	8192	1349386243	345945	384	0.000700	13	0,1,17,18,19,21,22,28,30	7,8
2431197.323328	1944.291867	 0.00	 0.00	12.46	  0.00000	  0.00000	  0.0	0.000	bi01249	9	0	0	0	2048	-1.000000			11
2431197.357955	1944.291962	 0.00	 0.00	12.56	  0.00000	  0.00000	  0.0	0.000	bi01250	10	0	0	0	2048	-1.000000			11
2431197.394664	1944.292062	12.06	 0.31	12.71	134.57410	-43.16130	-87.5	0.505	bi01251	10	0	1349453825	558870	256	0.000700		0,11,16,17,18,19,21,22,28,30	8
2431200.319984	1944.300055	 0.00	 0.00	12.47	  0.00000	  0.00000	  0.0	0.000	bi01260	10	0	0	0	2048	-1.000000			11
2431200.321943	1944.300060	12.76	 0.12	16.24	134.56527	-43.16541	 54.8	0.358	b69230	10	0	1349452800	372357	704	0.000700		10,16,17,18,19,21,22,28,30	6,7,9
2431201.352412	1944.302875	12.78	 0.50	12.96	134.57086	-43.16357	 24.6	0.236	bi01262	10	67117056	1349386243	446724	384	0.000700	13,26	0,1,17,18,19,21,22,28,30	7,8
2431202.315013	1944.305505	12.88	 0.13	13.61	134.56613	-43.16548	 15.2	0.417	rb12693	9	0	1349451776	427121	384	0.000700		16,17,18,19,21,22,28,30	7,8
2431206.211493	1944.316152	 0.00	 0.00	11.40	  0.00000	  0.00000	  0.0	0.000	bi01274	10	0	0	0	2048	-1.000000			11
2431206.301835	1944.316398	12.58	 0.19	14.03	134.56545	-43.16570	 41.6	0.162	rb12712	10	0	1349451776	354904	384	0.005556		16,17,18,19,21,22,28,30	7,8
2431206.352735	1944.316538	13.00	 0.19	14.43	134.56575	-43.16506	 49.4	0.309	am23665	9	0	1349451776	423371	384	0.000700		16,17,18,19,21,22,28,30	7,8
2431208.286021	1944.321820	 0.00	 0.00	12.55	  0.00000	  0.00000	  0.0	0.000	am23671	10	0	0	0	2048	-1.000000			11
2431208.292819	1944.321838	12.48	 0.16	13.66	134.56505	-43.16509	-62.9	0.104	rb12718	10	0	1349451776	439836	384	0.000700		16,17,18,19,21,22,28,30	7,8
2431208.339911	1944.321967	13.12	 0.15	13.60	134.56651	-43.16513	 11.5	0.242	rb12722	9	8192	1349386243	417733	384	0.000700	13	0,1,17,18,19,21,22,28,30	7,8
2431215.271292	1944.340905	12.28	 1.04	12.32	134.56246	-43.16563	 -7.8	0.700	rb12769	10	33583104	1349388290	192074	4352	0.000700	12,13,14,25	1,11,17,18,19,21,22,28,30	8,12
2431221.269151	1944.357293	12.28	 0.36	12.31	134.56318	-43.16742	-16.2	0.503	rb12781	9	24576	1349388288	140061	256	0.000700	13,14	11,17,18,19,21,22,28,30	8
2431227.271847	1944.373694	11.75	 0.39	11.97	134.57154	-43.16246	-82.1	0.177	bi01340	9	8192	1349386242	822196	384	0.000700	13	1,17,18,19,21,22,28,30	7,8
2431227.305087	1944.373784	12.56	 0.22	12.68	134.56920	-43.16509	 37.3	0.644	bi01341	10	8192	1349388291	688749	4352	0.000700	13	0,1,11,17,18,19,21,22,28,30	8,12
2431228.242748	1944.376346	12.63	 0.14	13.51	134.56463	-43.16615	 16.1	0.215	rb12819	10	0	1349453824	583358	256	0.000700		11,16,17,18,19,21,22,28,30	8
2431230.280463	1944.381914	12.86	 0.22	13.53	134.56522	-43.16533	-41.1	0.254	am23759	10	0	1349451779	537157	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2431234.220506	1944.392679	12.59	 0.16	14.09	134.56560	-43.16561	 21.9	0.018	rb12837	10	0	1349451776	383942	384	0.000700		16,17,18,19,21,22,28,30	7,8
2431234.244051	1944.392743	12.75	 0.12	13.98	134.56503	-43.16558	 54.9	0.240	rb12839	9	0	1349451776	393340	384	0.000700		16,17,18,19,21,22,28,30	7,8
2431234.267596	1944.392808	12.58	 0.19	13.82	134.56579	-43.16501	 14.8	0.312	rb12841	9	0	1349451776	366040	384	0.000700		16,17,18,19,21,22,28,30	7,8
2431234.278330	1944.392837	12.64	 0.16	14.00	134.56634	-43.16557	 71.5	0.519	am23768	10	0	1349451779	118551	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2431251.265916	1944.439251	 0.00	 0.00	12.58	  0.00000	  0.00000	  0.0	0.000	am23813	8	0	0	0	2048	-1.000000			11
2431258.204557	1944.458209	 0.00	 0.00	12.88	  0.00000	  0.00000	  0.0	0.000	bi01410	10	0	0	0	2048	-1.000000			11
2431272.207191	1944.496468	 0.00	 0.00	11.55	  0.00000	  0.00000	  0.0	0.000	am23890	8	0	0	0	2048	-1.000000			11
2431362.600989	1944.743445	12.66	 0.18	13.77	134.56578	-43.16531	 58.1	0.235	am24243	9	0	1349451776	392546	384	0.000700		16,17,18,19,21,22,28,30	7,8
2431405.536957	1944.860757	12.47	 0.15	14.25	134.56666	-43.16614	  2.4	0.502	ax04337	10	0	1349451779	201347	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2431412.482161	1944.879733	 0.00	 0.00	11.73	  0.00000	  0.00000	  0.0	0.000	bi01780	8	0	0	0	2048	-1.000000			11
2431414.531219	1944.885331	12.55	 0.22	12.62	134.56393	-43.16540	-16.1	0.574	rb13389	10	33579008	1349386241	321585	384	0.000700	13,14,25	0,17,18,19,21,22,28,30	7,8
2431414.551651	1944.885387	12.58	 0.10	14.16	134.56506	-43.16536	-49.2	0.571	b69996	10	33554432	1349386240	122065	640	0.000700	25	17,18,19,21,22,28,30	7,9
2431414.574506	1944.885449	12.88	 0.24	13.67	134.56537	-43.16483	-30.9	0.145	am24302	9	0	1349451779	366479	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2431416.531409	1944.890796	12.62	 0.17	14.62	134.56819	-43.16495	 88.7	0.347	ax04340	10	67108864	1349386243	120222	384	0.000700	26	0,1,17,18,19,21,22,28,30	7,8
2431418.544757	1944.896297	12.68	 0.16	13.69	134.56471	-43.16528	-84.0	0.579	am24318	10	67108864	1349386243	124102	384	0.000700	26	0,1,17,18,19,21,22,28,30	7,8
2431436.419053	1944.945134	 0.00	 0.00	12.87	  0.00000	  0.00000	  0.0	0.000	am24334	10	0	0	0	2048	-1.000000			11
2431436.461645	1944.945250	 0.00	 0.00	12.00	  0.00000	  0.00000	  0.0	0.000	bi01796	10	0	0	0	2048	-1.000000			11
2431436.502140	1944.945361	12.83	 0.13	15.51	134.56474	-43.16535	 68.9	0.070	ax04342	10	0	1349451779	273066	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2431436.559294	1944.945517	 0.00	 0.00	11.97	  0.00000	  0.00000	  0.0	0.000	bi01797	10	0	0	0	2048	-1.000000			11
2431438.466227	1944.950727	 0.00	 0.00	12.39	  0.00000	  0.00000	  0.0	0.000	am24339	9	0	0	0	2048	-1.000000			11
2431438.493323	1944.950801	12.81	 0.16	14.95	134.56680	-43.16461	 40.9	0.161	ax04343	9	67108864	1349388291	521127	256	0.000700	26	0,1,11,17,18,19,21,22,28,30	8
2431443.440454	1944.964318	 0.00	 0.00	12.93	  0.00000	  0.00000	  0.0	0.000	bi01805	10	0	0	0	2048	-1.000000			11
2431443.441497	1944.964321	12.63	 0.14	15.94	134.56538	-43.16530	-61.9	0.333	b70055	10	0	1349451776	352295	640	0.000700		16,17,18,19,21,22,28,30	7,9
2431444.407944	1944.966962	 0.00	 0.00	13.16	  0.00000	  0.00000	  0.0	0.000	bi01808	10	0	0	0	2048	-1.000000			11
2431444.510154	1944.967241	12.84	 0.27	13.47	134.56456	-43.16702	-76.9	0.242	bi01809	9	0	1349451779	412607	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2431445.505744	1944.969961	12.70	 0.16	14.92	134.56480	-43.16572	-69.8	0.193	am24357	10	0	1349453825	527807	256	0.000700		0,11,16,17,18,19,21,22,28,30	8
2431446.526103	1944.972749	 0.00	 0.00	12.48	  0.00000	  0.00000	  0.0	0.000	am24361	10	0	0	0	2048	-1.000000			11
2431463.464377	1945.019080	12.68	 0.16	13.64	134.56543	-43.16517	 -8.2	0.314	am24371	10	0	1349453824	435403	256	0.000700		11,16,17,18,19,21,22,28,30	8
2431465.483933	1945.024614	12.60	 0.14	14.03	134.56776	-43.16522	 75.3	0.299	am24376	10	0	1349451779	345710	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2431468.385481	1945.032563	12.42	 0.17	12.90	134.57304	-43.16361	-89.6	0.601	rb13450	10	8413184	1349388291	14798	4352	0.000700	13,14,23	0,1,11,17,18,19,21,22,28,30	8,12
2431491.274906	1945.095274	12.45	 0.20	12.76	134.56238	-43.16600	 33.0	0.495	bi01825	10	100671488	1349386243	212905	384	0.000700	13,25,26	0,1,17,18,19,21,22,28,30	7,8
2431491.308149	1945.095365	12.70	 0.23	15.85	134.56536	-43.16525	-81.1	0.381	b70104	10	0	1349452800	322766	704	0.000700		10,16,17,18,19,21,22,28,30	6,7,9
2431491.404964	1945.095630	 0.00	 0.00	12.49	  0.00000	  0.00000	  0.0	0.000	bi01827	10	0	0	0	2048	-1.000000			11
2431492.286231	1945.098044	 0.00	 0.00	12.12	  0.00000	  0.00000	  0.0	0.000	am24394	8	0	0	0	2048	-1.000000			11
2431492.337134	1945.098184	 0.00	 0.00	12.52	  0.00000	  0.00000	  0.0	0.000	bi01829	10	0	0	0	2048	-1.000000			11
2431493.337174	1945.100924	 0.00	 0.00	12.36	  0.00000	  0.00000	  0.0	0.000	bi01832	10	0	0	0	2048	-1.000000			11
2431495.269384	1945.106217	 0.00	 0.00	11.88	  0.00000	  0.00000	  0.0	0.000	bi01841	10	0	0	0	2048	-1.000000			11
2431495.305615	1945.106317	12.87	 0.28	13.95	134.56728	-43.16605	-28.4	0.161	bi01842	10	0	1349451779	233003	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2431495.372099	1945.106499	11.63	 0.14	15.34	134.56110	-43.18059	 -5.1	0.202	bi01843	9	343932928	1349387267	352569	448	0.000700	23,26,28	0,1,10,17,18,19,21,22,28,30	6,7,8
2431495.411010	1945.106606	 0.00	 0.00	12.17	  0.00000	  0.00000	  0.0	0.000	am24414	10	0	0	0	2048	-1.000000			11
2431496.413364	1945.109352	12.82	 0.33	12.89	134.56711	-43.16365	 72.3	0.213	am24420	10	8320	1349388291	120335	257	0.000700	7,13	0,1,11,17,18,19,21,22,28,30	0,8
2431496.474072	1945.109518	 0.00	 0.00	12.50	  0.00000	  0.00000	  0.0	0.000	am24421	8	0	0	0	2048	-1.000000			11
2431498.367152	1945.114705	 0.00	 0.00	11.54	  0.00000	  0.00000	  0.0	0.000	bi01848	9	0	0	0	2048	-1.000000			11
2431499.261579	1945.117155	 0.00	 0.00	12.45	  0.00000	  0.00000	  0.0	0.000	bi01850	10	0	0	0	2048	-1.000000			11
2431502.296989	1945.125471	12.43	 0.32	12.43	134.56477	-43.16554	-49.5	0.592	b70148	10	8192	1349386240	150799	640	0.000700	13	17,18,19,21,22,28,30	7,9
2431502.296989	1945.125471	12.71	 1.54	12.85	134.56540	-43.16505	-86.5	0.205	bi01851	10	12288	1349386243	298864	384	0.000700	12,13	0,1,17,18,19,21,22,28,30	7,8
2431523.393760	1945.183271	12.74	 0.12	14.17	134.56567	-43.16577	 45.7	0.503	am24434	10	0	1349451779	520532	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2431523.446739	1945.183416	12.74	 0.05	13.62	134.56534	-43.16548	-49.2	0.557	b70164	10	0	1349451776	74027	640	0.000700		16,17,18,19,21,22,28,30	7,9
2431523.457474	1945.183445	12.82	 0.23	14.34	134.56401	-43.16553	-14.3	0.177	am24435	10	0	1349451776	486804	384	0.000700		16,17,18,19,21,22,28,30	7,8
2431524.377882	1945.185967	 0.00	 0.00	12.57	  0.00000	  0.00000	  0.0	0.000	bi01861	9	0	0	0	2048	-1.000000			11
2431524.393098	1945.186008	12.79	 0.12	13.92	134.56525	-43.16556	-89.6	0.590	am24440	10	0	1349453827	93217	256	0.000700		0,1,11,16,17,18,19,21,22,28,30	8
2431534.273013	1945.213077	 0.00	 0.00	12.90	  0.00000	  0.00000	  0.0	0.000	bi01869	9	0	0	0	2048	-1.000000			11
2431540.372679	1945.229788	12.60	 0.16	15.23	134.56508	-43.16564	 54.3	0.132	mf33778	9	128	1349453824	429248	516	0.000700	7	11,16,17,18,19,21,22,28,30	2,9
2431549.322781	1945.254309	 0.00	 0.00	12.02	  0.00000	  0.00000	  0.0	0.000	bi01878	9	0	0	0	2048	-1.000000			11
2431552.264771	1945.262369	12.79	 0.19	13.31	134.56382	-43.16478	 62.5	0.502	rb13517	10	64	1349451779	111484	384	0.000700	6	0,1,16,17,18,19,21,22,28,30	7,8
2431554.303564	1945.267955	12.38	 0.17	13.27	134.57347	-43.16333	 84.4	0.371	am24475	10	8388608	1349386243	91324	384	0.000700	23	0,1,17,18,19,21,22,28,30	7,8
2431555.364226	1945.270861	 0.00	 0.00	12.30	  0.00000	  0.00000	  0.0	0.000	am24483	9	0	0	0	2048	-1.000000			11
2431558.364518	1945.279081	12.64	 0.12	14.69	134.56459	-43.16513	 70.8	0.278	am24504	9	0	1349451779	421545	384	0.000700		0,1,16,17,18,19,21,22,28,30	7,8
2431559.316946	1945.281690	 0.00	 0.00	11.85	  0.00000	  0.00000	  0.0	0.000	bi01902	10	0	0	0	2048	-1.000000			11
2431570.336428	1945.311881	 0.00	 0.00	14.57	  0.00000	  0.00000	  0.0	0.000	mf33883	10	0	0	0	2048	-1.000000			11
2431577.252951	1945.330830	12.83	 0.12	13.67	134.56609	-43.16521	 48.3	0.371	am24526	10	0	1349453824	290088	256	0.000700		11,16,17,18,19,21,22,28,30	8
2431577.286193	1945.330921	12.59	 0.07	15.47	134.56505	-43.16527	-35.6	0.057	mf33898	10	128	1349452800	275547	708	0.000700	7	10,16,17,18,19,21,22,28,30	2,6,7,9
2431578.273378	1945.333626	 0.00	 0.00	12.51	  0.00000	  0.00000	  0.0	0.000	bi01910	10	0	0	0	2048	-1.000000			11
2431578.286876	1945.333663	12.89	 0.14	13.31	134.56502	-43.16572	 77.9	0.564	am24528	10	8192	1349388291	96636	256	0.000700	13	0,1,11,17,18,19,21,22,28,30	8
2431578.305928	1945.333715	 0.00	 0.00	12.64	  0.00000	  0.00000	  0.0	0.000	bi01911	9	0	0	0	2048	-1.000000			11
2431579.272726	1945.336364	 0.00	 0.00	13.06	  0.00000	  0.00000	  0.0	0.000	bi01913	9	0	0	0	2048	-1.000000			11
